BAU387		2581	0								
BAU387a	o0027517	2582	13610	NAM₂@g@t								
BAU388	o0000254	2583	7856	IM	U+1214E	𒅎						
BAU389	o0000486	2584	13744	NI₂	U+1224E	𒉎						
BAU389	o0000486	2584	13744	NI₂	U+1224E	𒉎						
BAU390	o0002842	2585	19420	ŠITA	U+122D6	𒋖						
BAU391	o0018862	2586	19424	|ŠITA.GIŠ.NAM₂|	x122D6.x12111.x12247	𒋖𒄑𒉇						
BAU392	o0000269	2587	8412	KAK	U+12195	𒆕						
BAU393	o0000221	2588	6362	GU	U+12116	𒄖						
BAU394	o0027205	2589	6363	|GU.GU|	x12116.x12116	𒄖𒄖						
BAU395	o0002842	2590	19420	ŠITA	U+122D6	𒋖						
BAU396	o0000202	2591	5306	GAR	U+120FB	𒃻						
BAU397	o0000522	2592	16632	SAL	U+122A9	𒊩						
BAU398	o0002304	2593	16652	|SAL.KUR|	x122A9.x121B3	𒊩𒆳						
BAU399	o0000170	2594	3867	EL	U+12096	𒂖						
BAU400		2595	0								
BAU401	o0002323	2596	16667	|SAL.TUG₂|	U+1238F	𒎏						
BAU402		2597	0								
BAU403		2598	0								
BAU404	o0000129	2599	2864	BUR	U+12053	𒁓						
BAU405	o0027169	2600	2600	BAU405								
BAU406	o0000479	2601	13728	NI	U+1224C	𒉌						
BAU407	o0002079	2602	13736	|NI.UD|	U+1238E	𒎎						
BAU408	o0000473	2603	13572	NAGAR	U+12244	𒉄						
BAU408	o0000473	2603	13572	NAGAR	U+12244	𒉄						
BAU409	o0002076	2604	13735	|NI.TUK|	x1224C.x12307	𒉌𒌇						
BAU410	o0000978	2605	3296	|DIM×ŠE|	U+12075	𒁵						
BAU411	o0000257	2606	7976	IR	U+12155	𒅕						
BAU412	o0000252	2607	7779	IL₂	U+1214D	𒅍						
BAU413	o0000175	2608	4575	ERIN₂	U+1209F	𒂟						
BAU414	o0000579	2609	22695	URI	U+12335	𒌵						
BAU415	o0000560	2610	20367	TUR	U+12309	𒌉						
BAU416	o0000087	2611	23	A	U+12000	𒀀						
BAU416	o0000087	2611	23	A	U+12000	𒀀						
BAU417		2612	0								
BAU417a	o0027203	2613	155	|A×AN|								
BAU418	o0000294	2614	9149	KUR	U+121B3	𒆳						
BAU419		2615	0								
BAU420		2616	0								
ZATU059	o0018505	23421	2337	BAU153								
